Part Number,Ja,Fe,Ma,Ap,My,Ju,Jl,Au,Se,Oc,No,De,1st Qtr,2nd Qtr,3rd Qtr,4th Qtr,This Year,Last Year
HGCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K1200LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP-20081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
044-0210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
044-0430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
047-0210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
051-1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055-1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MISC-FRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300-0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-9773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98-072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321238257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321239827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117673529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46015681A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12127677560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIRE5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASGLDS001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJT118-4050-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LLR1100RT/1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUCC001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SECDEMK1200S ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBOS001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSA001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601E841A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33121450095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.43277E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327708819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53240011A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53040073A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34517696702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53940301A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35211241952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35212330392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53010151A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53010152A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147686377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719-000-038-000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58540341A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36317690959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36317696637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36317696843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327672410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70-Z2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70-Z2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70-Z2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70-Z2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70-Z2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70-Z5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36317708788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36318534557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36318534558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36318550286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36611237595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050-140-000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569416360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4882658013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33-320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46512320698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46517660416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46517665334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46517665337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46517665338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46517677828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46517690792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46517692829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59210152A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595P5953A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46518535553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46518536133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46518536136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46518536145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46518536873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46518548260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46527660069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59010041A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449239360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990004554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66020072D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46542316674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990004702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67110271A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46547672131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46547678929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46547687105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46617688515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71320041A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83130443024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMCOLORADOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569476360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977BP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46617712699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46617715964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324-6467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46622347020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OF680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAC-039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SID-C2T-BKBK-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDE001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46631453042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311-7614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPPG001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46631450923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632307696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632307869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632307870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632307917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632309617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361-1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497-0210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497-0212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632313790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76410031B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632316768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632325978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46632347059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77250988B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637652671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637660625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637660626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637660627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637661154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637661199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637661217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922-000-140-000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95-1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77350728B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637684556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77242713C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406-6004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637695616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637701553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46637661715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
321-0206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46638545934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46638545940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84010091A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46638560461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46638561739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46638563897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82413231AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46711458022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76148560890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82917462A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85210931A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51167651097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51167660659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51167675597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328-8316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614.2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51212315250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51252308122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51252308121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88110341A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88450371A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51257688566X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51258527322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51910144539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51910144583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51912186263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51912323035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51912324463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917660737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917669773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917673638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917677304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96780111B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917682564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917688464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917688466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917688556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917692663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917692664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52517672078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52517677457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52532163680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350-0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52532313288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52532325912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52532324469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52532324708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52532347137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964501009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52532698380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52537659472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52537682645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52537697783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52537698380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52537708693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61317707977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77318545668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987695085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62112306953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361-2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361-2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-200BL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38010142A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38010141A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63141354794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
295583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63138522500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63141356813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6317721320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63212306651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
132-7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0317-0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63237650017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63303413585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65147655643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11710991A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19540032B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6502495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85210681B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71602337170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71602340657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80012541A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71607651928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71607652650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59512631BB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59512631BD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59512632BD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11128394375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55610621AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0315-0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0313-0531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0314-0010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46013581A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0520-2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69921511A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69920781A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58612351AA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402-0850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230A5590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0302-0844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77156443B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11129443751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71607671227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3805-0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230A4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910-0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71607687705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
048-0346TU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
049-0360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71607688742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71607693097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71607699162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36311454950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016-000-012-600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66-11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449426360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341-000-140-600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72600416060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.21608E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP05-259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72600416059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72600416065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72602342198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607651479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607655078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607660304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607665879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607671356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607671563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607671800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607671803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607671804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607673394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607677967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33177697081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607680599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260768060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607686228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607687607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607689673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607689743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607693560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607694117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607695839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607695840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607697101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378134360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607697522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607701889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607702684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607709665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607716524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119907952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607717068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32721457036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607724308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72607724530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72657722390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74607697509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11351-31300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11347687602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13711341065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482100060L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129952107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347316360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371017360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379777360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379917360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46615090116R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46625096195R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45-8865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45-8764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456-961-6360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371114360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
57-60586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0317-0226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444-101-7360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350-0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
