,Part Number,Description,Supplier Name,Margin %,Margin,Price,Quantity,Gross Profit -  Last Month,Gross Profit -  Last 3 Months,Gross Profit -  Last 6 Months,Gross Profit -  Last 9 Months,Gross Profit -  Last 12 Months,Gross Profit -  Last 2 Years,Gross Profit -  Last 3 Years,Gross Profit -  Last 4 Years,Gross Profit -  Last 5 Years,Gross Profit -  Last 10 Years,Total Gross Profit,Gross Profit - Jan,Gross Profit - Feb,Gross Profit - Mar,Gross Profit - Apr,Gross Profit - May,Gross Profit - Jun,Gross Profit - Jul,Gross Profit - Aug,Gross Profit - Sep,Gross Profit - Oct,Gross Profit - Nov,Gross Profit - Dec
83018,A9758341,lugg rack kit b,triumph motorcycles,35.23,97.24,275.99,1.0,0.0,-275.99,-275.99,0.0,0.0,551.98,827.97,827.97,827.97,827.97,0.0,275.99,0.0,0.0,0.0,-275.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83108,A9780051,upper eng bar kit ss,triumph motorcycles,35.0,127.75,364.99,5.0,0.0,0.0,364.99,729.98,729.98,6569.82,9489.74,10219.72,10219.72,10219.72,364.99,0.0,0.0,364.99,0.0,364.99,-364.99,0.0,0.0,0.0,0.0,0.0,0.0
83274,A9830079,headlight guard kit,triumph motorcycles,35.62,37.04,103.99,2.0,103.99,0.0,103.99,103.99,103.99,519.9499999999999,727.93,831.92,831.92,831.92,103.99,0.0,0.0,0.0,103.99,-103.99,0.0,103.99,0.0,0.0,0.0,0.0,0.0
83307,A9838036,"led indicator, 62mm dia",triumph motorcycles,60.3,80.19,132.99,2.0,0.0,0.0,0.0,0.0,0.0,-132.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90644,MBTS14160-37,kate boot 37,triumph motorcycles,50.0,69.0,137.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90886,MFNA2043-M-L,bright brace,triumph motorcycles,35.01,19.25,54.99,7.0,-54.99,-54.99,-54.99,-54.99,-54.99,-54.99,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0
90886,MFNA2043-M-L,bright brace,triumph motorcycles,35.01,19.25,54.99,7.0,-54.99,-54.99,-54.99,-54.99,-54.99,-54.99,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0
90886,MFNA2043-M-L,bright brace,triumph motorcycles,35.01,19.25,54.99,7.0,-54.99,-54.99,-54.99,-54.99,-54.99,-54.99,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0
90886,MFNA2043-M-L,bright brace,triumph motorcycles,35.01,19.25,54.99,7.0,-54.99,-54.99,-54.99,-54.99,-54.99,-54.99,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0
90886,MFNA2043-M-L,bright brace,triumph motorcycles,35.01,19.25,54.99,7.0,-54.99,-54.99,-54.99,-54.99,-54.99,-54.99,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0
90886,MFNA2043-M-L,bright brace,triumph motorcycles,35.01,19.25,54.99,7.0,-54.99,-54.99,-54.99,-54.99,-54.99,-54.99,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0
90886,MFNA2043-M-L,bright brace,triumph motorcycles,35.01,19.25,54.99,7.0,-54.99,-54.99,-54.99,-54.99,-54.99,-54.99,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0
90886,MFNA2043-M-L,bright brace,triumph motorcycles,35.01,19.25,54.99,7.0,-54.99,-54.99,-54.99,-54.99,-54.99,-54.99,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0,0.0,-54.99,0.0,0.0,0.0,0.0,0.0
91136,MGVS21116-S,sulby msh gl-s,triumph motorcycles,35.0,31.5,89.99,0.0,0.0,0.0,0.0,0.0,0.0,-89.99,89.99,89.99,89.99,89.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91817,MPOS15028-M,polo m,triumph motorcycles,45.84,33.0,71.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92960,MTSS20021-S,orford tee-s,triumph motorcycles,36.37,17.09,46.99,3.0,0.0,0.0,0.0,0.0,-46.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93055,MTSS21008-M,treen tee,triumph motorcycles,35.03,15.76,44.99,0.0,0.0,0.0,0.0,0.0,0.0,-44.99,44.99,44.99,44.99,44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94763,T1169019,"badge, 900, bla",triumph motorcycles,35.34,28.62,80.99,2.0,0.0,0.0,0.0,-161.98,161.98,161.98,161.98,161.98,161.98,161.98,-161.98,-161.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94763,T1169019,"badge, 900, bla",triumph motorcycles,35.34,28.62,80.99,2.0,0.0,0.0,0.0,-161.98,161.98,161.98,161.98,161.98,161.98,161.98,-161.98,-161.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94763,T1169019,"badge, 900, bla",triumph motorcycles,35.34,28.62,80.99,2.0,0.0,0.0,0.0,-161.98,161.98,161.98,161.98,161.98,161.98,161.98,-161.98,-161.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95040,T1218001,oil filter,savage cycles,50.58,10.11,19.99,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,39.98,39.98,39.98,-519.74,479.76,199.9,659.67,979.51,-1559.2199999999998,-1919.04,579.7099999999999,59.97,0.0,0.0,0.0,0.0
95040,T1218001,oil filter,savage cycles,50.58,10.11,19.99,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,39.98,39.98,39.98,-519.74,479.76,199.9,659.67,979.51,-1559.2199999999998,-1919.04,579.7099999999999,59.97,0.0,0.0,0.0,0.0
95040,T1218001,oil filter,savage cycles,50.58,10.11,19.99,0.0,0.0,0.0,0.0,0.0,0.0,19.99,19.99,39.98,39.98,39.98,-519.74,479.76,199.9,659.67,979.51,-1559.2199999999998,-1919.04,579.7099999999999,59.97,0.0,0.0,0.0,0.0
95041,T1218001,oil filter,triumph motorcycles,50.36,10.57,20.99,186.0,755.64,-2938.6,-965.54,-20.99,3064.54,8794.81,17169.82,24285.43,31107.18,42042.97,-545.74,503.76,209.9,692.67,1028.51,-1637.2199999999998,-2015.04,608.7099999999999,62.97,0.0,0.0,0.0,0.0
95041,T1218001,oil filter,triumph motorcycles,50.36,10.57,20.99,186.0,755.64,-2938.6,-965.54,-20.99,3064.54,8794.81,17169.82,24285.43,31107.18,42042.97,-545.74,503.76,209.9,692.67,1028.51,-1637.2199999999998,-2015.04,608.7099999999999,62.97,0.0,0.0,0.0,0.0
95041,T1218001,oil filter,triumph motorcycles,50.36,10.57,20.99,186.0,755.64,-2938.6,-965.54,-20.99,3064.54,8794.81,17169.82,24285.43,31107.18,42042.97,-545.74,503.76,209.9,692.67,1028.51,-1637.2199999999998,-2015.04,608.7099999999999,62.97,0.0,0.0,0.0,0.0
95041,T1218001,oil filter,triumph motorcycles,50.36,10.57,20.99,186.0,755.64,-2938.6,-965.54,-20.99,3064.54,8794.81,17169.82,24285.43,31107.18,42042.97,-545.74,503.76,209.9,692.67,1028.51,-1637.2199999999998,-2015.04,608.7099999999999,62.97,0.0,0.0,0.0,0.0
95041,T1218001,oil filter,triumph motorcycles,50.36,10.57,20.99,186.0,755.64,-2938.6,-965.54,-20.99,3064.54,8794.81,17169.82,24285.43,31107.18,42042.97,-545.74,503.76,209.9,692.67,1028.51,-1637.2199999999998,-2015.04,608.7099999999999,62.97,0.0,0.0,0.0,0.0
95041,T1218001,oil filter,triumph motorcycles,50.36,10.57,20.99,186.0,755.64,-2938.6,-965.54,-20.99,3064.54,8794.81,17169.82,24285.43,31107.18,42042.97,-545.74,503.76,209.9,692.67,1028.51,-1637.2199999999998,-2015.04,608.7099999999999,62.97,0.0,0.0,0.0,0.0
95300,T1260495,"clutch cover, brushed",triumph motorcycles,35.04,185.36,528.99,1.0,0.0,0.0,0.0,0.0,-528.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95471,T1270700,shaft/universal joint,triumph motorcycles,35.05,185.41,528.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-528.99,-528.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95471,T1270700,shaft/universal joint,triumph motorcycles,35.05,185.41,528.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-528.99,-528.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95945,T2020050,piston set,savage cycles,36.35,34.89,95.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.99,0.0,0.0,0.0,287.97,191.98,0.0,0.0,0.0,0.0,95.99,0.0,0.0,0.0,0.0,0.0,0.0
96590,T2041769,"clamp, h/bar upper,graphite",triumph motorcycles,48.22,33.27,68.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.99,-68.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96590,T2041769,"clamp, h/bar upper,graphite",triumph motorcycles,48.22,33.27,68.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.99,-68.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97042,T2049301,clutch cable,triumph motorcycles,45.86,27.51,59.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.99,0.0,119.98,239.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97149,T2057047,triumph chainguard,savage cycles,36.31,17.79,48.99,0.0,0.0,0.0,0.0,0.0,0.0,-48.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98118,T2201561-BRO,"silencer, 1 of 2 rh, tbird",triumph motorcycles,38.67,175.95,454.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-454.99,-454.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98118,T2201561-BRO,"silencer, 1 of 2 rh, tbird",triumph motorcycles,38.67,175.95,454.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-454.99,-454.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98260,T2204820T,"triumph 1050 air filter,",triumph motorcycles,99.97,29.98,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99054,T2307374,washer,triumph motorcycles,59.3,1.18,1.99,5.0,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,-9.95,0.0,0.0,0.0,0.0,0.0,0.0,-9.95,0.0,0.0,0.0,0.0,0.0
99582,T2400642,"pad, rubber, fu",triumph motorcycles,49.12,1.96,3.99,1.0,0.0,0.0,-3.99,-3.99,3.99,3.99,3.99,3.99,3.99,3.99,-3.99,0.0,0.0,-3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99582,T2400642,"pad, rubber, fu",triumph motorcycles,49.12,1.96,3.99,1.0,0.0,0.0,-3.99,-3.99,3.99,3.99,3.99,3.99,3.99,3.99,-3.99,0.0,0.0,-3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99582,T2400642,"pad, rubber, fu",triumph motorcycles,49.12,1.96,3.99,1.0,0.0,0.0,-3.99,-3.99,3.99,3.99,3.99,3.99,3.99,3.99,-3.99,0.0,0.0,-3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99582,T2400642,"pad, rubber, fu",triumph motorcycles,49.12,1.96,3.99,1.0,0.0,0.0,-3.99,-3.99,3.99,3.99,3.99,3.99,3.99,3.99,-3.99,0.0,0.0,-3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99775,T2405631-HN,"fuel tank, pntd+badge, hn/ma",triumph motorcycles,71.12,1786.59,2511.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2511.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101287,T3555001,sealing washer,triumph motorcycles,55.28,1.1,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101313,T3558989,sealing washer,savage cycles,46.73,0.93,1.99,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.99,3.98,3.98,3.98,-149.25,-67.66,19.9,81.59,99.5,93.53,111.44,121.39,9.95,0.0,0.0,0.0,0.0
101313,T3558989,sealing washer,savage cycles,46.73,0.93,1.99,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.99,3.98,3.98,3.98,-149.25,-67.66,19.9,81.59,99.5,93.53,111.44,121.39,9.95,0.0,0.0,0.0,0.0
101314,T3558989,"washer, sealing",triumph motorcycles,40.7,0.81,1.99,186.0,139.3,340.29,545.26,-101.49,230.84,360.19,1209.92,1938.26,2620.83,3647.67,-149.25,-67.66,19.9,81.59,99.5,93.53,111.44,121.39,9.95,0.0,0.0,0.0,0.0
101314,T3558989,"washer, sealing",triumph motorcycles,40.7,0.81,1.99,186.0,139.3,340.29,545.26,-101.49,230.84,360.19,1209.92,1938.26,2620.83,3647.67,-149.25,-67.66,19.9,81.59,99.5,93.53,111.44,121.39,9.95,0.0,0.0,0.0,0.0
101314,T3558989,"washer, sealing",triumph motorcycles,40.7,0.81,1.99,186.0,139.3,340.29,545.26,-101.49,230.84,360.19,1209.92,1938.26,2620.83,3647.67,-149.25,-67.66,19.9,81.59,99.5,93.53,111.44,121.39,9.95,0.0,0.0,0.0,0.0
101333,T3600056,o'ring,triumph motorcycles,35.58,3.91,10.99,1.0,0.0,0.0,0.0,0.0,0.0,10.99,10.99,10.99,10.99,21.98,0.0,0.0,10.99,-10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102444,YT12B-BS,34-533,moto,49.92,62.4,124.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124.75,249.98,124.99,374.97,749.9399999999999,874.93,249.98,624.9499999999999,-124.99,0.0,0.0,0.0,0.0
102445,YT12B-BS,yt12b-bs maintenance free batt,parts canada    power twins (price,35.01,70.02,199.99,0.0,0.0,0.0,0.0,1799.91,2799.86,4999.75,8799.560000000001,12799.36,12799.36,12799.36,4999.75,399.98,199.99,599.97,1199.94,1399.93,399.98,999.95,-199.99,0.0,0.0,0.0,0.0
102446,YT12B-BS,yt12b-bs w/acid pack,parts canada/power twins,30.02,55.53,184.99,10.0,739.96,2404.87,4254.77,4624.75,4624.75,4624.75,4624.75,4624.75,4624.75,4624.75,4624.75,369.98,184.99,554.97,1109.94,1294.93,369.98,924.95,-184.99,0.0,0.0,0.0,0.0
